"ID","Envir01","Envir02","Envir03","Mobil11","Mobil14","Mobil16","Mobil17","ContIncome_0_4000","ContIncome_4000_6000","ContIncome_6000_8000","ContIncome_8000_10000","ContIncome_10000_more","age_65_more","moreThanOneCar","moreThanOneBike","individualHouse","male","haveChildren","haveGA","highEducation","TimePT","TimeCar","WaitingTimePT","CostCar_HWH","CostCar_Other","CostPT_HWH","CostPT_Other","distance_km","Choice"
47130533,4,3,4,5,4,5,4,4,1,0,0,0,0,1,1,1,1,0,0,1,204,54,60,5.39,0,15,0,36,1
47130611,2,4,1,4,4,1,4,4,1,0,0,0,0,1,1,1,1,1,0,0,5,2,0,0,0.6,0,2.2,0.5,1
47130611,2,4,1,4,4,1,4,4,1,0,0,0,0,1,1,1,1,1,0,0,54,18,0,0,2.12,0,2.8,13,1
47130685,1,3,4,5,4,5,5,4,1,0,0,0,1,0,1,1,1,0,0,0,233,89,46,0,15.59,0,53.4,118,1
47130729,5,5,1,2,6,3,3,3,0,0,0,0,0,0,1,1,1,0,1,0,117,73,15,11.31,0,0,0,81,0
47130823,2,2,3,5,4,4,4,4,1,0,0,0,1,0,0,1,0,0,0,1,433,220,100,0,40.04,0,53.3,307,1
50260039,6,2,3,3,3,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,29,16,0,0,1.65,0,3.1,10,0
50260077,2,4,5,3,3,3,2,4,2,1,0,0,1,0,1,1,1,0,0,0,85,25,15,0,3.97,0,5.3,29,1
50260087,3,2,1,4,1,1,1,4,1,0,0,0,0,0,1,1,0,0,0,0,73,32,0,0,3.42,0,6.2,21,0
50260131,1,4,5,3,6,6,6,3,0,0,0,0,0,1,0,0,1,0,0,0,32,9,0,0.99,0,0,0,7.5,0
50260144,1,2,4,4,3,5,5,4,2,1,0,0,0,1,0,0,1,0,0,0,127,33,8,0,4.06,0,4.4,29,1
50260165,1,2,2,3,3,5,3,4,2,1,0,0,0,1,1,1,0,0,1,0,70,26,14,0,2.75,0,0,21,0
50260165,1,2,2,3,3,5,3,4,2,1,0,0,0,1,1,1,0,0,1,0,75,26,18,0,2.75,0,0,21,0
50260166,2,4,2,4,3,3,1,4,2,1,0,0,0,1,1,1,1,1,0,0,192,87,36,0,14.34,0,49.8,106,1
50260183,5,4,2,1,1,1,1,4,2,2,2,5,0,0,1,1,0,0,1,0,202,142,30,25.99,0,0,0,193,0
50260275,4,3,3,4,2,4,4,4,2,2,1,0,0,1,1,1,0,1,0,0,96,27,18,2.98,0,4.4,0,19,1
50260276,3,2,1,5,3,4,2,4,2,2,2,5,1,1,1,1,1,1,0,1,84,30,0,0,3.31,0,7.3,20,1
50270016,1,2,5,6,2,4,6,4,2,1,0,0,1,0,0,1,1,0,0,0,172,93,20,0,16.82,0,20.5,119,1
50270029,5,5,3,2,3,3,2,4,2,1,0,0,0,0,1,1,1,0,0,0,109,20,51,2.32,0,5.3,0,12,1
50270030,4,5,3,4,3,3,5,4,2,1,0,0,0,0,1,1,0,0,0,0,45,16,0,2.49,0,0,0,19,0
50270088,4,5,1,3,2,6,4,4,1,0,0,0,0,0,0,1,0,0,1,1,72,24,0,2.68,0,0,0,19.1,0
50270151,4,4,2,2,1,3,2,4,2,2,1,0,0,0,1,1,1,1,0,0,51,15,0,1.73,0,4,0,11.5,0
50270163,4,2,6,5,4,2,3,4,2,2,2,5,1,0,0,1,1,1,0,0,84,31,8,5.76,0,0,0,44,0
50270194,1,1,3,2,5,4,5,4,2,1,0,0,0,0,1,0,1,0,0,1,186,99,25,16.18,0,13,0,125,0
50270271,3,3,2,2,3,4,2,3,0,0,0,0,0,0,0,1,1,0,0,0,104,28,21,0,3.01,0,16.9,19,1
50270287,3,6,3,2,3,3,4,4,2,2,1,0,0,0,1,1,0,1,0,1,104,43,9,7.8,0,13.8,0,59.5,1
50270288,3,4,1,4,3,5,4,4,2,2,2,5,0,0,1,0,0,0,0,0,105,36,3,0,3.78,0,12.1,25,0
50270317,2,1,2,5,5,5,4,4,2,2,2,5,0,1,1,1,1,0,0,1,19,8,0,0,0.89,0,2.2,6,1
50270318,2,1,2,5,5,5,4,4,2,2,2,5,0,1,1,1,1,0,0,1,38,16,0,0,1.72,0,3.8,12,1
50270408,2,3,4,4,4,4,3,4,2,1,0,0,1,1,0,1,1,1,0,0,66,17,1,1.72,0,11.4,0,13,0
50270415,2,2,4,4,3,4,4,4,1,0,0,0,1,0,1,1,1,0,0,1,32,15,0,0,1.63,0,3.8,11,1
50270426,1,3,2,1,3,4,6,4,2,2,2,5,0,1,1,1,1,0,0,0,96,16,15,0,2.52,0,9.6,19.5,1
50270426,1,3,2,1,3,4,6,4,2,2,2,5,0,1,1,1,1,0,0,0,124,24,33,0,2.62,0,14.8,14,1
50270436,3,4,2,4,2,3,4,4,2,2,2,5,0,1,1,1,1,1,1,0,52,15,3,0,1.71,0,0,11.5,1
50270436,3,4,2,4,2,3,4,4,2,2,2,5,0,1,1,1,1,1,1,0,48,12,0,0,1.63,0,0,10,1
50270439,1,2,3,4,4,3,3,4,2,1,0,0,0,1,1,0,0,1,0,0,183,47,47,0,8.48,0,25.4,64.5,1
50270475,4,2,2,2,1,4,1,4,2,2,1,0,0,0,1,1,1,0,0,1,174,48,56,7.85,0,17.6,0,58,1
50270477,5,5,1,2,6,2,2,4,2,2,1,0,0,0,1,0,0,0,1,1,264,151,64,0,30.39,0,0,231,0
50270478,5,4,2,2,2,3,3,4,2,2,1,0,0,0,1,0,1,0,1,1,268,151,57,0,30.39,0,0,231,0
50270501,4,2,4,3,4,4,4,4,2,2,2,5,1,1,1,1,1,0,0,1,119,53,2,8.96,0,13.9,0,68,1
50270502,5,3,2,4,3,2,4,4,1,0,0,0,0,1,1,1,0,0,1,0,127,84,2,13.87,0,0,0,103,0
50270516,1,5,3,5,4,4,5,4,2,1,0,0,0,0,0,1,1,0,1,1,204,136,22,0,29.12,0,0,228,1
50270533,4,2,2,4,2,4,4,4,2,2,1,0,0,1,1,1,1,1,0,1,101,22,0,0,2.52,0,8.25,17.6,1
50270533,4,2,2,4,2,4,4,4,2,2,1,0,0,1,1,1,1,1,0,1,235,85,67,12.55,0,17.5,0,93,1
50270601,1,4,3,5,4,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,277,98,38,0,14.33,0,47.7,101.5,1
50270601,1,4,3,5,4,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,132,0,46,0,0.09,0,14.8,0.2,1
50270611,2,3,3,4,3,3,5,4,1,0,0,0,0,1,1,1,0,0,0,0,265,74,55,11.98,0,44.8,0,90,1
50270631,5,4,2,2,2,4,2,4,2,2,2,5,1,0,0,1,1,0,0,1,81,19,0,2.01,0,4,0,14.5,1
50270638,1,2,2,5,3,4,5,4,1,0,0,0,0,0,1,1,1,0,0,0,67,16,2,2.14,0,9.3,0,15.5,1
50270639,1,6,3,4,4,4,2,4,2,2,0,0,0,0,1,1,1,1,0,0,94,46,11,4.7,0,0,0,31,0
50270667,1,2,4,5,4,4,3,3,0,0,0,0,0,0,1,1,0,0,0,0,270,54,68,0,8.17,0,26,61,1
50270668,1,2,4,5,4,4,3,3,0,0,0,0,0,0,1,1,0,0,0,0,127,37,7,0,4.04,0,16.4,29.5,1
50270775,1,6,3,5,5,6,6,4,2,1,0,0,1,1,0,1,1,0,0,1,81,38,21,3.85,0,19.6,0,28,1
50760031,1,5,4,5,3,5,4,4,2,2,2,5,0,0,1,1,0,0,1,1,139,69,0,11.76,0,0,0,86,0
50760054,4,4,5,4,2,4,4,4,1,0,0,0,1,0,1,0,1,0,0,0,18,3,0,0.59,0,2.2,0,2.5,2
50760085,1,1,3,3,4,4,2,4,2,2,2,5,0,1,1,1,0,1,0,0,49,4,0,0.47,0,2.2,0,3,1
50760086,1,1,2,4,4,5,4,4,2,2,2,5,0,1,1,1,1,1,0,0,54,19,7,2.74,0,10.4,0,20,1
50760116,1,4,3,4,5,4,5,4,2,1,0,0,0,1,0,0,0,0,0,0,174,50,21,8.91,0,40.6,0,69,1
50760131,2,5,4,4,3,2,4,4,2,1,0,0,0,1,0,1,1,0,0,0,45,16,0,0,1.73,0,10.6,12,1
50760131,2,5,4,4,3,2,4,4,2,1,0,0,0,1,0,1,1,0,0,0,146,49,19,0,8.67,0,29.2,64,1
50760132,1,4,4,4,2,3,5,4,2,1,0,0,0,1,0,1,0,1,0,0,425,160,56,0,23.36,0,56.2,175,1
50760209,3,3,2,4,4,4,3,4,2,1,0,0,0,0,1,0,0,0,0,0,143,37,42,0,4.77,0,8.8,35,1
50760209,3,3,2,4,4,4,3,4,2,1,0,0,0,0,1,0,0,0,0,0,129,38,36,0,4.06,0,9.6,32,1
50760210,3,3,2,4,4,4,3,4,2,1,0,0,0,0,1,0,0,0,0,0,119,36,42,4.6,0,8.8,0,35,1
50760210,3,3,2,4,4,4,3,4,2,1,0,0,0,0,1,0,0,0,0,0,605,301,89,0,53.78,0,88.2,395,1
50760217,2,3,2,4,3,5,5,4,1,0,0,0,0,0,0,0,0,0,0,1,233,57,3,0,8.5,0,16,62.7,1
50760299,2,4,3,1,2,1,1,4,1,0,0,0,0,0,0,0,1,1,0,0,320,129,47,0,22.97,0,74.4,179,0
50760334,1,2,3,5,3,5,6,4,2,2,1,0,0,1,1,1,0,0,0,0,57,7,9,0,0.83,0,8,5.5,1
50760337,1,4,3,4,2,4,6,4,2,1,0,0,0,0,0,0,0,0,0,0,240,72,42,14.04,0,44.2,0,107,1
50760337,1,4,3,4,2,4,6,4,2,1,0,0,0,0,0,0,0,0,0,0,141,24,47,0,2.38,0,18.8,15,1
50760357,2,2,1,5,4,3,4,4,2,2,2,5,0,1,1,1,1,1,0,1,356,116,60,0,18.61,0,73.4,147,1
50760357,2,2,1,5,4,3,4,4,2,2,2,5,0,1,1,1,1,1,0,1,69,26,0,0,2.82,0,14,20,1
50760394,3,4,2,4,4,3,3,4,2,2,1,0,0,0,1,1,1,0,1,0,213,203,46,0,30.72,0,0,227,0
50760421,4,4,2,4,6,6,6,4,1,0,0,0,0,0,0,1,0,0,0,0,28,13,0,1.42,0,3.5,0,10,0
50760429,2,2,4,5,4,2,1,4,2,2,1,0,0,0,1,1,1,1,0,0,107,45,26,8.4,0,11,0,65,1
50760447,5,5,2,4,1,4,4,4,2,1,0,0,0,0,0,0,1,0,1,1,184,67,26,0,11.91,0,0,87,0
50760453,4,4,1,2,1,2,4,4,2,2,1,0,0,1,1,0,0,1,0,0,200,70,9,0,8.24,0,19,54.2,1
50760456,3,3,3,5,3,3,5,4,2,2,1,0,0,1,1,1,0,0,0,0,125,25,25,0,4.34,0,14.3,32,1
50760483,2,2,2,4,5,1,3,4,1,0,0,0,0,1,1,1,0,1,0,0,2,1,0,0,0,0,0,0.1,1
50780009,2,4,2,5,2,4,4,4,2,2,2,5,0,1,1,1,0,1,0,0,114,29,1,0,5.65,0,7.4,43,0
50780010,1,2,2,4,5,3,3,4,2,2,2,5,1,1,1,1,1,1,1,0,140,67,4,11.48,0,0,0,84,0
50780013,1,3,4,5,4,5,5,4,2,2,2,5,0,1,0,1,1,0,1,0,142,72,11,0,12.48,0,0,93,0
50780055,1,3,3,6,4,3,3,4,2,1,0,0,0,1,1,1,1,0,0,0,40,10,10,1.73,0,9,0,13,1
50780056,2,3,3,4,3,4,4,4,2,1,0,0,0,1,1,1,0,0,0,0,45,14,4,0,2.18,0,5,17,1
50780056,2,3,3,4,3,4,4,4,2,1,0,0,0,1,1,1,0,0,0,0,32,12,1,0,1.35,0,3.8,9,1
50780087,5,5,2,3,2,3,4,4,1,0,0,0,0,0,1,1,0,0,1,0,154,57,15,10.32,0,0,0,76,0
50780088,4,4,1,2,2,3,2,4,1,0,0,0,0,0,1,1,1,0,0,0,146,82,11,0,10.95,0,19.4,80,0
50780403,2,3,1,4,2,5,5,4,2,2,2,5,0,1,1,1,0,0,0,1,228,149,24,0,31.1,0,32,242,1
50780404,3,2,1,4,4,5,6,4,2,2,2,5,0,1,1,1,1,0,0,1,154,56,9,10.36,0,19.4,0,78,1
50780404,3,2,1,4,4,5,6,4,2,2,2,5,0,1,1,1,1,0,0,1,47,6,5,0,0.75,0,3,5,1
50780405,1,5,2,2,3,2,3,4,2,2,2,5,0,0,1,1,1,1,1,1,202,130,19,0,27.14,0,0,211,0
52720041,1,4,3,4,4,4,3,4,2,2,1,0,0,1,1,1,1,1,0,1,64,13,11,1.29,0,9.6,0,9.5,1
52720109,2,4,4,4,3,4,5,4,1,0,0,0,1,1,1,1,1,0,0,0,69,13,11,0,1.29,0,4.5,9.5,1
52720109,2,4,4,4,3,4,5,4,1,0,0,0,1,1,1,1,1,0,0,0,69,13,11,0,1.29,0,4.5,9.5,1
52720109,2,4,4,4,3,4,5,4,1,0,0,0,1,1,1,1,1,0,0,0,42,11,1,0,1.16,0,2.5,9.5,1
52720183,3,2,3,3,3,3,3,4,1,0,0,0,0,1,1,1,0,1,0,0,16,5,0,0,0.49,0,2.2,3.5,1
52720229,4,4,2,4,2,3,4,4,2,2,2,5,0,0,0,1,1,0,0,0,214,108,36,16.24,0,5,0,124,1
52720287,4,4,2,1,2,3,2,4,2,2,1,0,0,0,1,1,1,1,0,0,97,42,10,4.5,0,4.4,0,38,0
52720371,6,4,4,2,3,5,2,4,2,1,0,0,0,0,1,1,1,0,0,0,345,99,64,12.07,0,43.6,0,91,1
52720431,3,4,2,4,3,5,4,4,2,2,2,5,0,1,1,1,1,1,0,1,217,79,28,0,11.34,0,12.4,87,1
52720432,2,5,1,3,3,5,4,4,2,2,2,5,0,1,1,1,0,1,0,0,127,57,12,0,5.76,0,13.1,40,1
52720511,1,2,5,4,4,4,4,4,2,1,0,0,0,1,1,1,1,0,0,0,168,76,26,0,11.22,0,26.4,87,1
52720539,2,2,4,5,4,5,4,4,2,1,0,0,0,1,1,1,1,0,0,0,118,26,41,0,2.58,0,19.8,19,1
52720539,2,2,4,5,4,5,4,4,2,1,0,0,0,1,1,1,1,0,0,0,118,26,34,2.58,0,21.4,0,19,1
52720540,2,4,3,3,3,3,4,2,0,0,0,0,0,1,1,1,0,0,0,0,156,59,5,0,6,0,15,44,1
52720549,2,3,4,4,3,4,6,4,2,1,0,0,0,1,0,1,1,1,0,0,140,69,18,8.21,0,27.6,0,61,1
52720571,2,2,3,3,3,3,3,4,2,2,1,0,0,1,1,1,1,0,1,1,274,125,38,0,17.78,0,23.5,130.1,1
52720571,2,2,3,3,3,3,3,4,2,2,1,0,0,1,1,1,1,0,1,1,24,4,0,0,0.6,0,54.6,3.2,1
52720639,1,4,2,3,2,2,3,4,2,2,2,5,0,0,1,1,1,0,1,0,67,22,0,2.35,0,0,0,19,0
52720643,4,4,3,4,2,4,3,4,2,2,2,5,0,1,1,1,1,0,1,0,31,10,0,0,1.05,0,0,7,1
52720665,2,3,2,2,2,2,5,4,2,2,2,5,0,1,1,1,0,0,1,0,118,56,6,5.7,0,0,0,39,0
52730004,5,3,2,3,6,4,4,4,1,0,0,0,0,1,1,1,1,0,0,0,250,88,16,11.18,0,19.6,0,73.3,1
52730081,1,2,3,4,3,4,3,4,2,2,2,5,0,1,0,1,1,1,0,1,161,42,46,0,4.36,0,12,34,1
52730183,1,2,3,4,3,4,5,4,2,1,0,0,0,1,1,1,1,1,0,0,99,29,8,0,3.11,0,13.8,23.5,1
52730184,1,2,3,5,5,5,3,2,0,0,0,0,0,1,1,1,0,0,0,0,44,6,0,0.72,0,3.6,0,5,1
52730184,1,2,3,5,5,5,3,2,0,0,0,0,0,1,1,1,0,0,0,0,55,19,0,0,2.05,0,5.3,16.5,1
53060149,3,3,4,4,6,4,4,2,0,0,0,0,0,1,1,1,0,0,0,0,120,46,5,0,4.74,0,7,31.5,0
53060150,2,2,4,2,2,3,2,4,2,2,2,5,0,1,1,1,1,1,0,0,60,67,0,0,9.1,0,3.8,72,1
53060150,2,2,4,2,2,3,2,4,2,2,2,5,0,1,1,1,1,1,0,0,72,116,6,16.28,0,3.8,0,130,1
53060177,3,3,2,3,2,5,5,4,1,0,0,0,0,1,1,1,0,0,0,0,104,44,5,4.43,0,5.6,0,31,1
53060213,1,2,3,5,4,5,3,4,2,1,0,0,0,1,1,1,0,0,0,0,55,20,10,2.09,0,7.6,0,14.5,1
53060305,3,4,3,4,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0.63,0,2.2,0,4,0
53060385,2,6,3,4,4,5,6,4,2,1,0,0,0,0,0,1,0,0,0,0,38,14,0,1.75,0,7.6,0,11,1
53060385,2,6,3,4,4,5,6,4,2,1,0,0,0,0,0,1,0,0,0,0,447,217,44,0,32.03,0,111.3,239.4,1
53060419,2,4,3,4,4,4,4,4,2,1,0,0,0,1,1,1,1,1,0,0,49,7,15,0.87,0,2.2,0,5.5,1
53060420,2,4,3,2,1,2,5,4,2,1,0,0,0,1,1,1,0,0,1,0,200,116,14,0,17.05,0,0,128,0
53060657,1,3,3,1,4,1,4,4,1,0,0,0,0,0,1,0,0,1,0,0,128,59,24,6.69,0,5.6,0,49,0
53060658,1,2,2,4,3,5,4,4,1,0,0,0,0,0,1,0,1,1,0,0,111,47,14,4.74,0,5.6,0,32,0
53060715,4,4,2,4,2,3,2,4,2,2,1,0,0,0,1,1,1,1,0,1,39,19,0,2.06,0,2.8,0,15,0
53060716,4,4,2,2,1,2,4,4,2,2,1,0,0,0,1,1,0,1,1,1,73,49,0,5.9,0,0,0,41,0
53060716,4,4,2,2,1,2,4,4,2,2,1,0,0,0,1,1,0,1,1,1,588,107,83,0,16.47,0,0,120,0
53060722,3,4,2,4,2,3,2,4,2,1,0,0,0,1,1,1,0,1,0,0,74,43,0,5.27,0,9.6,0,37,0
54200016,3,5,3,4,2,4,4,4,2,2,2,5,0,0,1,0,0,0,0,1,68,23,7,0,2.68,0,4.9,20.1,1
54200016,3,5,3,4,2,4,4,4,2,2,2,5,0,0,1,0,0,0,0,1,168,74,29,0,11.18,0,12.9,74,1
54200057,3,4,2,1,3,1,2,4,2,2,2,5,0,0,1,1,1,1,0,1,62,22,0,2.18,0,0,0,13.5,0
54200058,2,3,3,5,4,4,5,4,2,2,2,5,0,0,1,1,0,1,0,1,169,62,23,0,9.3,0,34.8,66,1
54200069,1,3,3,5,3,5,2,4,2,2,1,0,0,1,1,0,0,1,0,0,128,48,0,0,5.59,0,77.8,35,1
54200070,1,2,4,4,3,5,4,4,2,2,2,5,0,1,1,0,1,1,0,0,322,142,30,0,25.31,0,42.2,206,1
54200085,4,4,2,2,2,3,6,4,2,2,2,2,0,1,1,0,1,0,0,1,31,11,0,1.06,0,2.2,0,6,1
54200161,5,5,1,4,3,1,1,4,2,2,2,5,0,0,1,1,0,0,0,1,269,86,46,13.7,0,21.7,0,102,1
54200162,5,5,1,1,1,3,4,4,2,2,2,5,0,0,1,1,1,1,0,1,53,18,0,0,1.91,0,3.8,10,2
54200167,4,4,3,4,2,5,4,4,2,2,2,5,0,0,1,1,1,0,1,1,71,23,4,2.22,0,0,0,12.5,0
54200168,4,5,1,2,1,3,4,4,2,2,2,5,0,0,1,1,0,0,1,1,172,88,2,0,10.66,0,0,65,0
54200227,4,4,2,4,4,3,2,4,2,2,2,5,0,0,1,1,0,1,1,0,48,39,0,0,5.72,0,0,42,0
54200227,4,4,2,4,4,3,2,4,2,2,2,5,0,0,1,1,0,1,1,0,33,21,0,0,2.03,0,0,11.5,0
54200233,1,4,3,3,3,3,5,4,2,2,1,0,0,0,1,1,1,0,0,1,64,21,2,2.09,0,3.8,0,13,0
54200301,2,1,2,5,2,3,4,4,2,2,1,0,0,1,1,0,1,1,0,0,169,73,9,0,9.14,0,30.2,60,1
54200302,2,4,6,1,5,1,1,4,2,2,1,0,0,1,1,0,0,1,0,1,169,73,9,0,9.14,0,30.2,60,1
54200327,1,3,2,4,4,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,22,11,0,1.02,0,3.8,0,5.5,1
54200327,1,3,2,4,4,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0.26,0,2.2,1,1
54200335,5,3,1,3,1,3,2,4,2,2,2,5,0,0,1,1,0,0,1,1,170,79,10,11.61,0,0,0,77,0
54200336,5,3,1,3,1,3,2,4,2,2,2,5,0,0,1,1,0,0,1,1,54,23,0,0,2.21,0,0,11.8,0
54200342,2,4,4,4,2,3,4,4,2,2,2,5,1,0,1,1,0,0,1,1,52,24,0,2.31,0,0,0,12.5,0
54200342,2,4,4,4,2,3,4,4,2,2,2,5,1,0,1,1,0,0,1,1,82,36,3,0,3.67,0,0,28,1
54200407,3,4,2,2,4,4,4,4,2,2,2,5,0,1,1,1,0,0,0,0,89,34,10,3.21,0,3.8,0,16,1
54200408,2,3,2,2,2,3,3,4,2,2,2,5,0,1,1,1,1,0,0,1,10,0,0,0,0.32,0,2.2,0.7,2
54200477,2,2,6,4,2,4,6,4,2,1,0,0,0,0,1,1,0,1,0,0,66,26,14,2.59,0,7.6,0,14,1
54200477,2,2,6,4,2,4,6,4,2,1,0,0,0,0,1,1,0,1,0,0,82,21,2,2.11,0,7.6,0,12,1
54200478,1,2,2,3,2,4,3,4,2,1,0,0,0,0,1,1,1,1,0,0,29,10,0,1.02,0,2.2,0,5.5,1
54200489,2,2,3,3,2,4,2,4,1,0,0,0,0,0,1,1,0,1,0,0,44,4,0,0,0.79,0,7.8,3.3,1
54200489,2,2,3,3,2,4,2,4,1,0,0,0,0,0,1,1,0,1,0,0,111,28,26,0,2.98,0,11.2,21,1
54200490,1,1,3,3,3,4,4,4,2,1,0,0,0,0,1,1,1,1,0,0,150,41,18,0,4.18,0,7.6,29,1
54200542,3,2,3,3,4,2,3,4,2,1,0,0,1,0,1,1,1,0,0,0,42,8,9,0,0.85,0,3.8,5.5,1
54200563,2,4,3,5,5,4,4,4,2,1,0,0,1,0,0,1,1,0,0,0,107,33,7,0,3.45,0,12.6,18,1
54200612,4,4,1,3,4,2,3,4,1,0,0,0,1,0,1,1,1,0,0,0,42,12,1,0,1.2,0,2.2,6.5,1
54200622,4,4,3,4,2,3,5,4,2,2,1,0,0,0,1,0,0,0,0,0,46,24,0,2.38,0,3.8,0,12.3,0
54200661,1,3,2,5,4,5,3,4,1,0,0,0,0,1,1,0,0,1,0,0,155,53,41,0,6.59,0,14,52,1
54200661,1,3,2,5,4,5,3,4,1,0,0,0,0,1,1,0,0,1,0,0,53,8,0,0,0.92,0,2.8,6,1
54200662,1,4,2,4,4,4,4,4,1,0,0,0,0,1,1,0,1,1,0,0,137,76,8,9.29,0,0,0,67,1
54200675,2,3,3,3,2,3,3,4,2,2,2,5,0,0,1,0,1,1,0,1,127,62,7,8.05,0,13.7,0,54,0
54200685,1,1,3,4,4,4,6,4,2,1,0,0,0,0,1,0,1,0,0,1,43,20,0,1.98,0,7.6,0,11,1
54200749,4,5,4,5,3,3,6,4,2,2,1,0,0,0,0,0,0,0,0,0,206,111,13,19.69,0,30.5,0,144.5,1
54200781,1,4,4,5,2,3,4,4,2,1,0,0,0,0,1,0,0,0,0,0,133,68,21,0,8.24,0,13.3,54.5,0
54200781,1,4,4,5,2,3,4,4,2,1,0,0,0,0,1,0,0,0,0,0,54,6,0,0,0.95,0,2.8,5,1
54200782,2,4,3,5,3,3,4,4,2,1,0,0,0,0,1,0,0,0,0,0,113,37,3,3.94,0,8.4,0,28,1
54200782,2,4,3,5,3,3,4,4,2,1,0,0,0,0,1,0,0,0,0,0,139,37,19,3.64,0,5.6,0,28,1
54200875,2,1,4,6,4,4,6,4,1,0,0,0,1,1,1,0,1,0,0,1,23,10,0,0,1.02,0,3.8,5.5,1
54200875,2,1,4,6,4,4,6,4,1,0,0,0,1,1,1,0,1,0,0,1,47,16,6,0,1.58,0,3.8,8.5,1
54200875,2,1,4,6,4,4,6,4,1,0,0,0,1,1,1,0,1,0,0,1,25,12,0,0,1.25,0,3.8,7,1
54200875,2,1,4,6,4,4,6,4,1,0,0,0,1,1,1,0,1,0,0,1,56,19,0,0,1.93,0,7.6,11.5,1
54200884,5,4,1,1,2,2,3,4,2,2,2,5,0,1,1,1,1,0,1,1,158,68,15,9.93,0,0,0,69,0
54200981,4,5,2,5,2,5,4,4,2,2,1,0,0,1,1,1,0,0,1,0,222,151,2,0,26.75,0,0,197,0
54201031,3,4,2,1,3,3,2,4,2,2,1,0,0,0,1,1,1,1,0,0,73,28,8,2.92,0,3.8,0,15,0
54201032,2,3,2,2,3,2,6,4,2,2,1,0,0,0,1,1,0,1,0,1,92,26,15,0,2.57,0,3.8,14,0
54201032,2,3,2,2,3,2,6,4,2,2,1,0,0,0,1,1,0,1,0,1,79,28,3,0,2.65,0,3.8,13.5,0
54201091,5,4,1,4,3,4,4,4,2,1,0,0,0,1,1,1,1,1,0,1,158,79,17,10.2,0,25.8,0,71,1
54201201,2,4,4,5,3,2,3,4,1,0,0,0,0,0,1,0,1,0,0,0,109,32,6,0,3.21,0,13,21.5,1
54201201,2,4,4,5,3,2,3,4,1,0,0,0,0,0,1,0,1,0,0,0,109,123,40,0,19.2,0,9.4,133,1
54201220,4,4,3,2,2,2,2,4,2,2,1,0,0,0,1,1,0,1,0,0,28,11,0,1.03,0,2.2,0,5.5,0
54201221,2,2,1,2,4,2,4,4,2,2,1,0,0,0,1,1,1,1,0,0,346,179,31,0,25.79,0,30.3,179,1
54260043,3,2,4,3,4,4,4,4,2,2,2,5,1,0,1,1,0,0,0,0,128,4,62,0,0.6,0,2.8,2.3,2
54260044,5,1,4,5,3,5,5,4,2,2,2,5,1,0,1,1,1,0,0,1,100,31,6,0,3.35,0,11.2,22,1
54260060,4,3,2,4,3,4,2,4,2,2,2,5,1,0,0,1,1,0,0,1,142,72,20,6.22,0,10.6,0,46,0
54260075,1,1,3,5,4,5,4,4,2,1,0,0,0,1,1,1,0,1,0,0,151,29,16,2.68,0,40.8,0,17,0
54260076,1,1,4,5,3,4,5,4,2,1,0,0,0,1,1,1,0,0,0,0,156,70,30,10.13,0,14.6,0,72,0
54260117,2,4,3,4,2,2,6,4,2,1,0,0,1,0,1,0,1,0,0,0,71,20,16,0,2.11,0,5.6,9,1
54260118,2,4,3,4,2,2,6,4,2,1,0,0,1,0,1,0,1,0,0,0,300,118,46,0,13.34,0,14.6,92,1
54260137,1,2,5,5,2,5,4,4,1,0,0,0,1,0,1,1,1,0,0,1,185,19,31,0,1.95,0,38.4,11.8,1
54260138,1,1,4,5,2,5,4,2,0,0,0,0,1,0,1,1,0,0,0,1,186,19,31,0,1.96,0,38.4,11.9,1
54260155,3,3,4,4,2,4,4,4,2,1,0,0,0,1,0,1,1,0,0,1,296,118,60,0,20.41,0,31.8,150.3,1
54260172,4,6,6,5,4,5,4,4,2,1,0,0,1,0,0,1,1,0,0,0,114,29,6,0,3.02,0,10.4,18,1
54260211,2,3,3,5,3,4,4,4,1,0,0,0,0,1,1,0,1,1,0,0,44,0,0,0.07,0,2.2,0,0.2,1
54260211,2,3,3,5,3,4,4,4,1,0,0,0,0,1,1,0,1,1,0,0,97,22,16,0,2.21,0,21.4,17,1
54260212,4,3,3,2,4,2,4,4,1,0,0,0,0,1,1,0,0,1,0,0,122,29,23,0,3.04,0,11.3,22,1
54260217,5,4,2,3,3,3,6,4,2,2,2,5,0,1,1,1,1,0,0,0,121,46,19,0,4.64,0,8.4,31.5,1
54260218,4,3,2,3,2,3,2,4,2,2,2,5,0,1,1,1,0,0,0,1,115,45,17,4.46,0,7.4,0,31,1
54260229,3,3,3,5,2,3,5,4,2,1,0,0,0,0,1,1,0,1,1,0,125,48,17,0,4.57,0,0,26,1
54260314,4,4,5,4,3,3,4,4,1,0,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0.03,0,0,0.2,1
54260327,4,5,3,1,1,1,1,4,2,2,2,5,0,0,1,1,1,1,0,0,127,77,5,9.56,0,15.8,0,64,0
